qoi,sampler,n,median,q25,q75
q,P-greedy,80,0.2636428584824162,0.2636428584824162,0.2636428584824162
q,P-greedy,85,0.2567954404216616,0.2567954404216616,0.2567954404216616
q,P-greedy,90,0.25640875273645597,0.25640875273645597,0.25640875273645597
q,P-greedy,95,0.2589816517635429,0.2589816517635429,0.2589816517635429
q,P-greedy,100,0.2588306606738126,0.2588306606738126,0.2588306606738126
q,P-greedy,105,0.2589361271896741,0.2589361271896741,0.2589361271896741
q,P-greedy,110,0.2387525583665785,0.2387525583665785,0.2387525583665785
q,P-greedy,115,0.24029545153400633,0.24029545153400633,0.24029545153400633
q,P-greedy,120,0.23987016606862768,0.23987016606862768,0.23987016606862768
q,Random,5,0.7117002511279292,0.7117002511279292,0.7117002511279292
q,Random,10,0.8343168309768104,0.8343168309768104,0.8343168309768104
q,Random,15,0.7999112816250629,0.7999112816250629,0.7999112816250629
q,Random,20,0.6848471117677144,0.6848471117677144,0.6848471117677144
q,Random,25,1.0301925474639737,1.0301925474639737,1.0301925474639737
q,Random,30,0.5314186310342829,0.5314186310342829,0.5314186310342829
q,Random,35,0.5420791148198881,0.5420791148198881,0.5420791148198881
q,Random,40,0.5473241114320925,0.5473241114320925,0.5473241114320925
q,Random,45,0.5490476958806988,0.5490476958806988,0.5490476958806988
q,Random,50,0.5233484792083497,0.5233484792083497,0.5233484792083497
q,Random,55,0.5455054683381316,0.5455054683381316,0.5455054683381316
q,Random,60,0.4757048996978281,0.4757048996978281,0.4757048996978281
q,Random,65,0.5884121547043549,0.5884121547043549,0.5884121547043549
q,Random,70,0.3884970513868766,0.3884970513868766,0.3884970513868766
q,Random,75,0.5708863946308808,0.5708863946308808,0.5708863946308808
q,Random,80,0.4444422602914086,0.4444422602914086,0.4444422602914086
q,Random,85,0.4512707511038795,0.4512707511038795,0.4512707511038795
q,Random,90,0.45102604410277336,0.45102604410277336,0.45102604410277336
q,Random,95,0.2681213140325325,0.2681213140325325,0.2681213140325325
q,Random,100,0.4218201143346985,0.4218201143346985,0.4218201143346985
q,Random,105,0.4248243363418516,0.4248243363418516,0.4248243363418516
q,Random,110,0.6890491502070302,0.6890491502070302,0.6890491502070302
q,Random,115,0.4597880503228847,0.4597880503228847,0.4597880503228847
q,Random,120,0.46409164603587066,0.46409164603587066,0.46409164603587066
q,f-greedy,5,0.9700643777406455,0.9700643777406455,0.9700643777406455
q,f-greedy,10,0.7437799673582479,0.7437799673582479,0.7437799673582479
q,f-greedy,15,0.7655823826312523,0.7655823826312523,0.7655823826312523
q,f-greedy,20,0.6131638250515873,0.6131638250515873,0.6131638250515873
q,f-greedy,25,0.6900655431942291,0.6900655431942291,0.6900655431942291
q,f-greedy,30,0.6350183102675988,0.6350183102675988,0.6350183102675988
q,f-greedy,35,0.6605688329107127,0.6605688329107127,0.6605688329107127
q,f-greedy,40,0.6185995665362858,0.6185995665362858,0.6185995665362858
q,f-greedy,45,0.6371948040303946,0.6371948040303946,0.6371948040303946
q,f-greedy,50,0.6057482010257543,0.6057482010257543,0.6057482010257543
q,f-greedy,55,0.5861675830674546,0.5861675830674546,0.5861675830674546
q,f-greedy,60,0.5532513507130228,0.5532513507130228,0.5532513507130228
