n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed,problem,qoi,sampler,seed,n
2000,0.2580879547599126,1159,0.2580879547599126,1159,0.006595944477474011,0.006595944477474011,0.00030340473135252743,0.017418516910246044,0.6018179324004038,0.700935707755802,0.1,693375.5462425095,False,Heat-AMICon,q,Random,1,5
2000,0.24616387375591542,1159,0.24616387375591542,1159,0.004658151890950452,0.004658151890950452,0.0002289084352498592,0.015129720263437101,0.7485625964486612,0.6088326139156807,0.324422607917163,10559970566.573757,False,Heat-AMICon,q,Random,1,10
2000,0.25974761425876025,1159,0.25974761425876025,1159,0.0042508564466148015,0.0042508564466148015,0.00024844306306028566,0.01576207673691147,0.7031132601726212,0.6342791679806822,0.39472651138105797,545838434053.40485,False,Heat-AMICon,q,Random,1,15
2000,0.21867466372543395,1159,0.21867466372543395,1159,0.0037741688355576834,0.0037741688355576834,0.00016916629856669863,0.013006394526028288,0.8284631875200728,0.5233882080448634,0.14803703235666651,1.0631419183449232e+20,False,Heat-AMICon,q,Random,1,20
2000,0.12663490750351042,1159,0.12663490750351042,1159,0.0026961200365667793,0.0026961200365667793,7.041732881802068e-05,0.00839150337055409,0.9054718453282089,0.3376811231681059,0.21914962948968725,5.8205513682108375e+19,False,Heat-AMICon,q,Random,1,30
2000,0.0961484498239176,1159,0.0961484498239176,1159,0.0024283382153089564,0.0024283382153089564,4.9026543551262554e-05,0.007001895711252957,0.9233533506901209,0.28176214721888626,0.21914962948968725,5.522160788055464e+19,False,Heat-AMICon,q,Random,1,40
2000,0.1475929309050794,1159,0.1475929309050794,1159,0.001801612361191695,0.001801612361191695,5.127731435858238e-05,0.007160817995074472,0.9367077952520257,0.2881573130107039,0.5843414133735175,1.4783217600401628e+18,False,Heat-AMICon,q,Random,1,60
2000,0.16580864576532778,1159,0.16580864576532778,1159,0.0018527321234470763,0.0018527321234470763,6.46339519867462e-05,0.00803952436321616,0.9228466334918235,0.32351719314496635,0.5843414133735175,6.178337561872732e+19,False,Heat-AMICon,q,Random,1,80
2000,0.20326391233664287,1159,0.20326391233664287,1159,0.0019030651929647128,0.0019030651929647128,9.258146298460851e-05,0.009621926157719592,0.8867226163888404,0.387194366551841,0.8650416871891565,1.226662372075937e+20,False,Heat-AMICon,q,Random,1,100
2000,0.1957332023377512,1159,0.1957332023377512,1159,0.0018614629407565915,0.0018614629407565915,8.906277516588448e-05,0.009437307622721878,0.8926362858518845,0.37976516209314554,0.8650416871891565,8.421397258080401e+18,False,Heat-AMICon,q,Random,1,120
2000,0.21887760898406727,1159,0.21887760898406727,1159,0.005180394850686694,0.005180394850686694,0.000195821845028634,0.013993635875948538,0.7821723557128502,0.5631156267394536,0.48026560105467186,8884.465270588196,False,Heat-AMICon,q,Random,2,5
2000,0.1714425425041577,1159,0.1714425425041577,1159,0.003750590394836148,0.003750590394836148,0.00013648209735445788,0.011682555257924436,0.849043234377566,0.4701158072357299,0.2666403838939712,14179688774.361382,False,Heat-AMICon,q,Random,2,10
2000,0.1829117726329243,1159,0.1829117726329243,1159,0.0037819236859164833,0.0037819236859164833,0.0001509779107094284,0.012287306894084984,0.8414323725270403,0.49445151952931377,0.8650416871891565,2481873628.210608,False,Heat-AMICon,q,Random,2,15
2000,0.17420530346703597,1159,0.17420530346703597,1159,0.003180350490884077,0.003180350490884077,0.00013494796683040567,0.01161671067171795,0.8636949495239937,0.46746616594466317,0.5843414133735175,4527183384861.862,False,Heat-AMICon,q,Random,2,20
2000,0.1470759970595035,1159,0.1470759970595035,1159,0.0037292919982909083,0.0037292919982909083,0.00014609007820137743,0.012086772861329753,0.8352556659777901,0.48638186211228474,1.2805820423628653,177634217348.28372,False,Heat-AMICon,q,Random,2,30
2000,0.14844150219506588,1159,0.14844150219506588,1159,0.0027747350220649813,0.0027747350220649813,0.00010048463604583267,0.010024202514206937,0.888776996097469,0.40338230402670255,0.8650416871891565,5.084915605301613e+16,False,Heat-AMICon,q,Random,2,40
