problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
Heat-AMICon,q,P-greedy,0,105,81,0.22600173475158625,0,0.22600173475158625,0,0.006003394608191955,0.006003394608191955,0.0006762130247444967,0.02600409630701472,0.9887550034280033,0.2589361271896741,1.0525002852777328,4.936284564900416e+19,False
Heat-AMICon,q,P-greedy,0,110,81,0.20892110920876894,0,0.20892110920876894,0,0.0051924541470784995,0.0051924541470784995,0.0005749026404339733,0.023977127443335935,0.9899680221537154,0.2387525583665785,1.5580901878706048,2.4141694995829216e+16,False
Heat-AMICon,q,P-greedy,0,115,81,0.21063009531799248,0,0.21063009531799248,0,0.005210133363006622,0.005210133363006622,0.0005823570479579496,0.024132075086033312,0.989983189701077,0.24029545153400633,1.5580901878706048,1.687828937185689e+17,False
Heat-AMICon,q,P-greedy,0,120,81,0.21026847343359045,0,0.21026847343359045,0,0.005196414085851739,0.005196414085851739,0.0005802975098374811,0.024089365077508397,0.9899720419728176,0.23987016606862768,1.5580901878706048,2.399981837645712e+18,False
Heat-AMICon,q,f-greedy,0,5,81,0.7717784408639006,0,0.7717784408639006,0,0.03168222307955214,0.03168222307955214,0.009490724115786834,0.097420347544991,0.39778608081648037,0.9700643777406455,0.1,1197706.950784018,False
Heat-AMICon,q,f-greedy,0,10,81,0.5943273778935291,0,0.5943273778935291,0,0.024394051310321317,0.024394051310321317,0.005579396035298951,0.0746953548441866,0.8385764640157166,0.7437799673582479,0.14803703235666651,2723568162.8709383,False
Heat-AMICon,q,f-greedy,0,15,81,0.5972095192805684,0,0.5972095192805684,0,0.02539759126695473,0.02539759126695473,0.0059112877075826525,0.076884899086769,0.8195755593097087,0.7655823826312523,1.2805820423628653,330125.97815121274,False
Heat-AMICon,q,f-greedy,0,20,81,0.4812701504641972,0,0.4812701504641972,0,0.020621508674389714,0.020621508674389714,0.0037918511867480187,0.06157800895407401,0.9445161403393612,0.6131638250515873,0.48026560105467186,149022464672.06607,False
Heat-AMICon,q,f-greedy,0,25,81,0.5489881252282032,0,0.5489881252282032,0,0.021867528255833765,0.021867528255833765,0.004802627687287754,0.06930099340765436,0.9248289781651068,0.6900655431942291,0.324422607917163,1816990173794195.2,False
Heat-AMICon,q,f-greedy,0,30,81,0.48574245980984676,0,0.48574245980984676,0,0.021378663729070015,0.021378663729070015,0.004066967776097073,0.06377278240830545,0.9244390040109567,0.6350183102675988,0.7109709432312434,1941753089765.273,False
Heat-AMICon,q,f-greedy,0,35,81,0.5106798004795248,0,0.5106798004795248,0,0.02179717752514275,0.02179717752514275,0.004400827979096396,0.06633873664079228,0.9209881133530922,0.6605688329107127,0.5843414133735175,1212326029301464.8,False
Heat-AMICon,q,f-greedy,0,40,81,0.4830339221486387,0,0.4830339221486387,0,0.020163610836301783,0.020163610836301783,0.003859379254357549,0.06212390243986246,0.9530563448413225,0.6185995665362858,0.7109709432312434,238613069869257.53,False
