problem,qoi,sampler,seed,n,n_test,max_re,i_max_re,max_ae,i_max_ae,mae,mre,mse,rmse,r2,nrmse,eps_used,cond_kernel,failed
RD-2D,J,LHS,0,45,81,0.0366592332350632,45,133.9752281525889,45,39.40703310272696,0.0134185809026738,2572.0624115178903,50.71550464619168,0.996841197152219,0.0564249330361149,0.1,8.531903855889786e+18,False
RD-2D,J,LHS,0,50,81,0.2309621851252007,74,894.8231616792018,0,75.31259947358662,0.0259096315740022,21584.345759987096,146.9161181082154,0.9763820164910276,0.1634555780133502,3.414548873833601,324405.201860306,False
RD-2D,J,LHS,0,55,81,0.0367892123680727,8,125.54549408804178,27,39.62812923383154,0.0137156967941631,2551.864690404847,50.51598450396515,0.9968560108333844,0.056202951400656,0.1,4.884414221329972e+19,False
RD-2D,J,LHS,0,60,81,0.0431589090926183,45,157.72901346365052,45,38.623812329392265,0.0133667465601267,2474.455624645252,49.74390037627983,0.9969955084306868,0.0553439479162814,0.1,2.3936890083233227e+19,False
RD-2D,J,Halton,0,5,81,0.3929619098725841,0,2331.2090695208917,0,283.103944288764,0.071972691798313,291598.00821286795,539.9981557495062,0.8305878075613278,0.600789837158398,0.8650416871891565,2341.4465150185124,False
RD-2D,J,Halton,0,10,81,0.3336606153844745,80,842.6901041222573,1,224.3207177704239,0.074498749513094,101631.54515030971,318.79702813908057,0.904722820049284,0.3546864236164284,0.1,19235108876.16499,False
RD-2D,J,Halton,0,15,81,0.1928289792467997,80,444.3371829199473,45,115.30156831306,0.0411413492678093,23052.733035646084,151.83126501365285,0.9716408632812602,0.1689240602247917,1.8957356524063755,47532.51437764551,False
RD-2D,J,Halton,0,20,81,0.1010249404935977,45,403.0094610878641,18,72.15339956850902,0.0225438243862328,10618.586548888685,103.04652613692848,0.9870016568164488,0.1146472538811082,0.1216704698588225,1.4051182674400442e+17,False
RD-2D,J,Halton,0,25,81,0.0692925457226092,45,255.69946745493144,18,50.77403786150109,0.0168563674412388,4723.462736762964,68.72745257000993,0.9942622212759976,0.0764646223291949,0.1,1.9441403899267187e+18,False
RD-2D,J,Halton,0,30,81,0.0565673537207141,45,226.2555816074546,18,42.09057425933776,0.014034332922994,3388.6737304220437,58.21231596854778,0.9961660795772737,0.0647657171769683,0.1,2.509874633300656e+18,False
