Frame,FPS,CPU,GPU
50,164.663,0,10.205
51,91.7871,0,5.39467
52,163.228,0,9.61838
53,97.8149,0,5.53071
54,159.649,0,9.81892
55,95.2558,0,5.33017
56,164.457,0,9.84488
57,95.464,0,5.47125
58,162.017,0,10.0365
59,93.2897,0,5.27538
60,165.704,0,9.79163
61,96.2349,0,5.36717
62,164.87,0,10.0917
63,92.4344,0,5.39796
64,163.025,0,9.659
65,96.3765,0,5.67887
66,157.349,0,9.82475
67,95.0486,40.4225,5.90754
68,148.104,40,8.63646
69,104.69,55.5556,6.86037
70,131.996,20,8.33054
71,108.145,66.6667,6.53283
72,134.709,20,8.2085
73,21.2366,43.2432,11.4212
74,81.6139,69.2308,5.94671
75,149.455,0,9.22513
76,101.685,0,6.42788
77,140.034,0,8.80858
78,104.025,0,5.82888
79,150.484,0,9.39087
80,99.9024,0,5.93437
81,150.312,0,9.40675
82,98.7732,0,5.63033
83,156.972,0,9.54138
84,98.0344,0,5.68487
85,157.161,0,9.65025
86,96.9467,0,5.60012
87,158.3,0,9.56462
88,98.0344,0,5.39608
89,165.286,0,10.1125
90,92.6959,0,5.57775
91,157.728,0,9.55612
92,97.9611,0,6.29767
93,142.625,0,9.05433
94,102.48,0,5.82571
95,151.179,0,9.33833
96,99.9786,0,5.97563
97,149.968,0,9.60175
98,96.5895,0,5.97983
99,146.942,0,8.79737
100,104.69,0,6.67225
101,133.611,0,8.32613
102,110.145,0,5.18896
103,168.69,0,10.1708
104,92.7615,0,5.45021
105,163.635,0,9.94442
106,94.0933,0,5.30863
107,164.663,0,9.87588
108,94.9797,0,5.32367
109,166.758,0,10.1599
110,92.6304,0,5.27575
111,166.124,0,9.91867
112,94.7737,0,5.40613
113,163.84,0,10.0528
114,93.2233,0,5.38254
115,163.635,0,9.71071
116,96.6608,0,5.39562
117,165.078,0,10.0107
118,93.4227,0,5.31783
119,164.663,0,9.86733
120,92.893,0,5.62925
121,158.491,0,9.37979
122,98.9223,0,5.32375
123,165.704,0,9.99688
124,94.2286,0,5.337
125,166.335,0,10.1015
0,92.9589,0,5.36717
1,163.228,0,9.79779
2,95.8129,0,5.477
3,162.017,0,9.98987
4,93.6898,0,5.50838
5,160.039,0,9.65171
6,97.1623,0,5.62079
7,158.491,0,9.72937
8,95.9531,0,5.40083
9,162.62,0,9.81125
10,95.9531,0,5.51829
11,161.022,0,9.82254
12,94.7737,0,5.338
13,164.87,0,9.84587
14,95.673,0,5.30571
15,167.184,0,10.214
16,92.1096,0,5.34275
17,164.663,0,9.86796
18,95.3251,0,5.36879
19,165.495,0,10.0127
20,93.7568,0,5.32467
21,164.87,0,9.88754
22,95.1176,0,5.74325
23,156.224,0,9.68763
24,96.5184,0,5.2985
25,166.546,0,10.0104
26,94.3643,0,5.31171
27,166.758,0,10.1008
28,92.8272,0,5.25262
29,165.914,0,9.87483
30,95.5335,0,5.329
31,166.335,0,10.1555
32,92.1096,0,5.29763
33,166.124,0,9.85092
34,95.2558,0,5.31992
35,166.971,0,10.1354
36,92.6959,0,5.30988
37,165.286,0,9.85533
38,95.464,0,5.37138
39,165.078,0,10.0726
40,92.565,0,5.4055
41,161.817,0,9.71475
42,96.7321,0,5.4335
43,163.228,0,9.978
44,93.7568,0,5.32137
45,164.87,0,9.9005
46,95.2558,0,5.262
47,168.257,0,10.1287
48,92.8272,0,5.37362
49,164.045,0,9.79779
50,95.883,0,5.362
51,165.495,0,10.0979
52,92.6959,0,5.32175
53,164.663,0,9.86687
54,95.3251,0,5.28946
55,167.826,0,10.1313
56,92.7615,0,5.30058
57,164.87,33.2869,9.95392
58,94.7052,25,5.30779
59,167.184,50,10.1786
60,92.1096,41.6667,10.9927
61,85.0013,50,6.10304
62,17.992,43.1818,15.0108
63,62.804,45.4545,8.93
64,101.606,0,10.8537
65,81.2094,0,10.3721
66,90.27,0,7.98996
67,114.473,0,6.65263
68,129.774,0,6.36983
69,140.635,0,9.12096
70,102.641,0,5.60025
71,159.649,0,9.8325
72,95.2558,0,5.41325
73,162.017,0,9.80742
74,95.8129,0,5.34587
75,167.397,0,10.1044
76,92.7615,0,5.28796
77,165.495,0,9.90821
78,94.9109,0,5.40088
79,164.251,0,9.98875
80,93.6229,0,5.34487
81,164.457,0,9.79854
82,95.464,0,5.33225
83,166.335,0,10.0834
84,92.893,0,5.36188
85,163.84,0,9.92625
86,94.5004,0,6.37025
87,138.995,0,8.65579
88,105.11,0,6.26738
89,98.4763,0,10.5372
90,61.6229,0,26.0915
91,36.8594,0,13.9645
92,64.5039,0,6.20862
93,122.612,0,8.9095
94,96.0938,0,11.7133
95,80.7591,0,6.4265
96,139.29,0,8.66212
97,107.26,0,6.29925
98,143.248,0,9.03171
99,102.641,0,5.32775
100,164.87,0,9.917
101,94.6368,0,5.78096
102,154.384,0,9.56621
103,97.0904,0,5.26075
104,167.184,0,9.91496
105,94.9109,0,5.53988
106,161.022,0,9.87138
107,94.8423,0,5.30854
108,165.078,0,9.83842
109,95.0486,0,5.425
110,163.431,0,10.035
111,93.3561,0,5.37454
112,162.62,0,9.77242
113,96.1643,0,5.33029
114,165.914,0,10.0539
115,93.4227,0,5.28088
116,166.546,0,9.9515
117,94.4323,0,5.46158
118,161.419,0,9.96871
119,93.6898,0,5.60296
120,157.161,0,9.44583
121,98.5504,0,7.77887
122,117.343,0,7.504
123,118.725,0,5.83238
124,149.797,0,9.00417
125,100.361,0,6.01417
0,148.271,0,8.88129
1,103.125,0,5.47721
2,161.022,0,9.77254
3,95.8129,0,5.67613
4,157.349,0,9.66088
5,96.3765,0,5.56125
6,159.844,0,9.65308
7,96.9467,0,5.57237
8,159.261,0,9.75058
9,95.673,0,5.38437
10,162.822,0,9.79292
11,95.8129,0,5.55175
12,160.431,0,9.86467
13,95.0486,0,5.39867
14,163.431,0,9.85258
15,95.3945,0,5.57642
16,159.844,0,9.88937
17,94.3643,0,5.36833
18,162.419,0,9.69675
19,97.1623,0,5.37725
20,165.286,0,10.0637
21,93.1571,0,5.3445
22,164.251,0,9.99296
23,94.3643,0,5.5425
24,160.431,0,9.60112
25,96.5895,0,5.42304
26,161.618,0,9.78613
27,96.0234,0,5.36754
28,165.704,0,10.0738
29,93.1571,0,5.40292
30,162.62,0,9.85233
31,95.673,0,5.42717
32,163.431,0,9.968
33,93.6229,0,5.26325
34,166.758,0,9.93063
35,94.8423,0,5.43525
36,163.431,0,9.86079
37,94.2964,0,5.32396
38,164.87,43.3428,9.90304
39,94.7737,14.2857,5.483
40,161.22,0,9.80133
41,95.1866,0,9.96608
42,93.2897,0,5.64796
43,17.96,0,5.84688
44,149.455,0,9.36596
45,99.5988,0,6.37408
46,141.089,0,8.96417
47,102.48,0,5.77979
48,152.587,0,9.4225
49,99.4476,0,6.46137
50,139.736,0,8.77942
51,104.44,0,5.599
52,157.918,0,9.6865
53,97.3066,0,5.49087
54,161.22,0,9.97688
55,93.1571,0,5.84613
56,150.14,0,9.05562
57,102.24,0,5.28837
58,166.335,0,10.0948
59,92.6959,0,5.47825
60,159.261,0,9.55713
61,97.8149,0,5.53204
62,159.844,0,9.90792
63,94.2964,0,5.39912
64,161.419,0,9.70262
65,96.2349,0,5.99083
66,146.942,0,9.17483
67,100.592,0,5.653
68,155.299,0,9.51379
69,97.3789,0,6.69217
70,132.129,0,7.78654
71,111.646,0,6.606
72,133.747,0,8.2325
73,109.045,0,5.59792
74,156.411,0,9.39967
75,97.742,0,5.33592
76,160.039,0,9.83463
77,94.7737,0,5.96654
78,147.272,0,9.02571
79,100.438,0,8.419
80,107.612,0,5.97954
81,144.035,0,11.2045
82,83.5386,0,5.95004
83,143.877,0,13.1751
84,68.5523,0,6.15229
85,144.831,0,9.02304
86,100.747,0,6.94779
87,128.125,0,7.78146
88,114.674,0,5.73288
89,152.765,0,9.41242
90,97.8149,0,7.05308
91,126.885,0,7.53042
92,118.94,0,6.48658
93,138.701,0,9.01442
94,101.37,0,5.61804
95,154.566,0,9.36296
96,99.297,0,6.94462
97,128.754,0,7.97525
98,109.96,0,5.64771
99,153.301,0,9.16433
100,100.825,0,6.51125
101,137.105,0,8.52562
102,105.533,0,5.36325
103,161.817,0,9.69987
104,95.9531,0,6.15
105,144.512,0,8.92225
106,102.002,0,5.33612
107,163.635,0,9.78125
108,95.7429,0,6.033
109,147.604,0,9.25175
110,99.6745,0,5.29946
111,153.48,0,9.35992
112,99.9024,0,6.08975
113,145.474,0,9.05779
114,100.902,0,5.45188
115,159.649,0,9.54729
116,97.0904,0,6.24158
117,143.405,0,8.87213
118,102.081,0,5.99937
119,147.272,0,9.12092
120,101.449,0,6.33
121,139.587,0,8.6075
122,104.69,0,5.45333
123,159.844,0,9.62313
124,97.1623,0,6.05267
125,147.438,0,9.122
0,100.361,0,5.41108
1,158.491,0,9.61317
2,97.3066,0,6.01363
3,147.604,0,9.21121
4,99.7504,0,5.256
5,163.635,0,9.761
6,95.8129,0,6.04083
7,146.449,0,9.04467
8,100.747,0,5.372
9,161.817,0,9.70779
10,96.3057,0,6.03888
11,146.613,0,9.30817
12,98.8477,0,5.39325
13,162.218,0,9.56446
14,97.9611,0,5.93896
15,149.797,0,9.25779
16,98.997,0,5.326
17,164.045,0,9.80338
18,95.5335,0,6.05158
19,146.777,0,9.10038
20,100.285,0,5.2825
21,163.635,0,9.78954
22,95.9531,0,5.94375
23,149.455,0,9.33212
24,98.6245,0,5.38875
25,162.017,38.5496,9.68575
26,96.5184,33.3333,6.34608
27,140.334,37.5,8.64125
28,104.108,40,5.96425
29,146.942,0,9.09992
30,102.32,0,5.26775
31,17.5959,0,9.2165
32,99.8264,0,9.56825
33,94.9109,0,8.71371
34,102.641,0,12.1881
35,77.6033,0,6.43692
36,137.825,0,8.58158
37,105.448,0,5.51679
38,156.411,0,9.49625
39,98.2549,0,6.34425
40,140.484,0,8.73175
41,103.206,0,5.41654
42,161.022,0,9.591
43,97.1623,0,6.18058
44,145.474,0,9.091
45,100.361,0,5.3695
46,162.419,0,9.69837
47,96.2349,0,6.09025
48,146.613,0,8.99033
49,100.592,0,4.74729
50,175.465,0,10.232
51,91.5307,0,5.57937
52,157.728,0,9.47958
53,96.4474,0,4.76638
54,175.23,0,10.2209
55,91.7871,0,6.07312
56,142.625,0,8.87325
57,101.527,0,4.65958
58,154.931,0,9.69337
59,95.8129,0,7.77671
60,111.836,0,32.2477
61,26.2301,0,5.3495
62,157.161,0,12.1566
63,76.072,0,6.86562
64,127.75,0,7.37238
65,119.482,0,6.08988
66,142.625,0,9.09787
67,102.641,0,6.26554
68,140.034,0,8.64525
69,103.696,0,5.30933
70,160.431,0,9.75538
71,95.7429,0,5.97713
72,143.877,0,15.2284
73,61.8848,0,9.09171
74,99.3723,0,17.7302
75,52.8729,0,30.4007
76,31.86,0,16.4975
77,57.6648,0,7.16338
78,107.701,0,8.05167
79,102.4,0,25.5818
80,37.915,0,12.9429
81,71.624,0,9.45654
82,95.0486,0,18.6537
83,51.4815,0,9.09513
84,102.002,0,8.65888
85,105.363,0,22.8127
86,41.876,0,9.30587
87,98.9223,0,22.3789
88,43.0026,0,8.33408
89,109.136,0,6.45629
90,134.02,0,6.22821
91,137.825,0,8.71913
92,106.39,0,6.47071
93,138.116,0,8.565
94,105.874,0,5.70333
95,153.121,0,9.38279
96,99.6745,0,6.43604
97,138.995,0,8.63858
98,103.861,0,5.70129
99,153.66,0,9.37537
100,99.3723,0,6.60979
101,136.108,0,8.49187
102,106.217,0,5.41575
103,161.22,0,9.6555
104,96.8751,0,6.16854
105,144.512,0,8.89262
106,101.685,0,5.31625
107,163.228,0,9.80262
108,95.6032,0,6.09975
109,145.798,0,8.96575
110,100.67,0,4.79354
111,158.3,0,9.62683
112,97.742,0,6.04038
113,147.272,0,9.05967
114,100.285,0,5.33854
115,161.618,0,9.74054
116,96.0938,0,6.60517
117,135.126,0,8.52437
118,106.131,0,4.81821
119,156.224,43.9689,9.48612
120,98.6988,25,6.12962
121,145.152,44.4444,8.88796
122,101.685,42.8571,5.97783
123,145.798,33.3333,6.62496
124,16.7526,43.75,11.0962
125,83.3261,0,6.968
0,122.269,0,12.5763
1,74.6849,0,6.5885
2,136.391,0,8.39425
3,109.409,0,5.71275
4,155.115,0,9.67404
5,95.7429,0,4.87517
6,158.875,0,9.41512
7,98.8477,0,6.048
8,147.438,0,9.29362
9,98.997,0,5.0215
10,154.202,0,9.258
11,100.208,0,6.07971
12,146.942,0,9.20963
13,100.208,0,5.43179
14,161.419,0,9.76233
15,95.8129,0,6.08512
16,144.991,0,9.0155
17,102.081,0,5.74212
18,151.704,0,9.39013
19,98.8477,0,6.27721
20,142.161,0,8.72371
21,100.825,0,4.86121
22,148.776,0,8.89025
23,102.721,0,7.18288
24,123.653,0,7.27292
25,119.048,0,6.70013
26,131.335,0,8.28471
27,110.609,0,9.28525
28,99.7504,0,22.5985
29,42.5282,0,7.19937
30,124.712,0,7.5455
31,117.659,0,5.69383
32,154.202,0,9.3745
33,98.6988,0,6.43079
34,140.034,0,8.70821
35,104.357,0,5.98688
36,147.604,0,9.08596
37,102.641,0,6.44838
38,139.736,0,8.89679
39,103.044,0,5.86312
40,149.455,0,9.17063
41,101.843,0,6.45825
42,139.885,0,12.6287
43,74.1357,0,4.08508
44,202.272,0,6.71438
45,131.072,0,6.42188
46,135.405,0,29.2866
47,32.8172,0,11.489
48,78.8166,0,12.8224
49,72.5357,0,6.04217
50,147.438,0,11.814
51,79.4857,0,5.0195
52,148.608,0,8.9075
53,100.902,0,5.78437
54,147.438,0,9.08737
55,97.8149,0,4.63588
56,158.3,0,9.12958
57,101.058,0,14.2035
58,66.8394,0,5.83713
59,152.409,0,10.8985
60,85.9489,0,7.457
61,117.765,0,7.40425
62,122.842,0,5.90642
63,147.77,0,9.36625
64,99.9024,0,4.89325
65,171.56,0,10.296
66,90.3322,0,5.54412
67,151.528,0,9.21733
68,100.98,0,5.09079
69,168.041,0,10.0276
70,90.9591,0,4.41479
71,168.473,0,9.77804
72,94.9109,0,4.67625
73,174.066,0,10.2121
74,90.6445,0,4.80538
75,170.003,0,9.99162
76,92.893,0,4.79708
77,171.112,0,9.88262
78,92.893,0,4.29621
79,187.514,0,10.516
80,89.8369,0,4.66492
81,177.124,0,10.4639
82,88.742,0,4.12779
83,179.551,0,10.2424
84,91.9804,0,4.94529
85,165.286,0,9.89396
86,93.3561,0,5.373
87,156.411,0,9.49192
88,98.6245,0,5.73112
89,148.271,0,9.32046
90,99.0718,0,7.58625
91,115.686,0,7.12138
92,127.875,0,6.04529
93,141.546,0,9.06612
94,102.24,0,5.04575
95,165.078,0,9.86758
96,95.464,0,4.64983
97,180.54,0,10.688
98,88.0269,0,3.77712
99,191.626,0,10.6248
100,88.983,36.2637,4.79712
101,178.572,25,10.4847
102,88.983,22.2222,5.03475
103,174.066,25,5.50612
104,16.8973,40.8163,6.63275
105,134.02,0,9.90075
106,94.1609,0,6.27175
107,142.47,0,9.10671
108,101.292,0,5.65287
109,156.972,0,9.56575
110,97.9611,0,5.175
111,168.257,0,10.0933
112,91.9804,0,4.80562
113,176.172,0,10.2332
114,92.1096,0,4.78363
115,178.816,0,10.4102
116,89.2253,0,4.76975
117,184.349,0,10.6774
118,88.8624,0,4.67933
119,188.322,0,10.7817
120,87.265,0,4.43108
121,195.922,0,10.7599
122,88.086,0,5.12792
123,173.605,0,10.2961
124,90.833,0,4.748
125,185.918,0,10.5315
0,89.2861,0,5.36212
1,166.124,0,9.89921
2,93.0248,0,5.27925
3,167.611,0,9.97775
4,93.4893,0,6.91313
5,130.032,0,8.02108
6,111.932,0,11.5092
7,81.1591,0,15.3651
8,59.3623,0,11.0346
9,81.4618,0,13.1042
10,65.7332,0,9.39454
11,97.5964,0,7.62413
12,117.871,0,7.17296
13,127.75,0,6.619
14,137.392,0,8.73038
15,105.703,0,5.73187
16,156.785,0,9.618
17,97.6692,0,5.52575
18,162.218,0,9.77021
19,93.9584,0,5.34517
20,166.758,0,9.87613
21,94.5685,0,5.9445
22,151.005,0,9.34025
23,99.0718,0,6.169
24,146.449,0,9.15421
25,102.4,0,7.92662
26,115.584,0,7.17383
27,126.152,0,6.1125
28,147.937,0,9.35958
29,100.515,0,5.44575
30,163.635,0,9.876
31,93.4227,0,5.09983
32,174.066,0,10.1481
33,92.4344,0,5.305
34,167.611,0,9.92513
35,93.0248,0,4.79083
36,183.317,0,10.5695
37,89.5301,0,4.91525
38,176.647,0,10.2605
39,90.2078,0,4.72683
40,185.918,0,10.6677
41,88.8022,0,5.08646
42,174.298,0,10.2102
43,91.3394,0,4.73663
44,186.447,0,10.6103
45,89.104,0,5.21
46,171.785,0,10.2084
47,90.833,0,5.24421
48,169.344,0,10.047
49,94.1609,0,6.17875
50,146.286,0,11.4329
51,82.0225,0,5.5725
52,159.844,0,7.432
53,124.121,0,7.84733
54,117.238,0,7.22196
55,125.188,0,6.45296
56,140.786,0,9.00925
57,103.288,0,5.821
58,154.384,0,9.30675
59,97.3066,0,4.90833
60,179.551,0,10.3997
61,90.896,0,5.132
62,172.918,0,10.2373
63,90.9591,0,4.63662
64,188.865,0,10.6605
65,88.264,0,4.76137
66,184.869,0,10.5534
67,88.4426,0,4.54338
68,192.188,0,13.7583
69,69.7191,0,4.84371
70,181.792,0,7.57096
71,121.027,0,4.41975
72,190.512,0,10.6786
73,88.3234,0,4.83775
74,182.044,0,10.5677
75,88.1453,0,4.96187
76,176.409,0,10.2289
77,92.2393,0,5.73779
78,155.853,0,9.47483
79,97.2344,0,8.29046
80,110.89,0,6.72775
81,134.709,0,6.37833
82,137.248,0,8.89062
83,103.614,0,5.61121
84,159.649,0,9.74446
85,96.3765,35.1166,5.04404
86,175.936,80,10.3295
87,90.2078,37.5,5.17629
88,23.2851,41.6667,6.09037
89,147.604,28.5714,8.20438
90,111.836,0,7.01496
91,127.875,0,5.73133
92,154.566,0,9.59604
93,97.3789,0,7.0905
94,128.754,0,8.0975
95,112.993,0,6.39675
96,141.699,0,8.91362
97,104.025,0,5.83492
98,149.797,0,9.31612
99,98.0344,0,5.04812
100,156.597,0,9.44388
101,99.0718,0,6.20604
102,145.474,0,9.02808
103,101.843,0,5.68663
104,157.728,0,9.6715
105,97.0904,0,5.56838
106,161.022,0,9.74304
107,95.3251,0,5.21837
108,170.667,0,10.1948
109,92.565,0,5.00821
110,175.936,0,10.298
111,90.27,0,4.85304
112,180.789,0,10.374
113,90.9591,0,5.72875
114,155.667,0,9.60471
115,94.9109,0,5.03663
116,171.56,0,9.9305
117,93.8911,0,5.66338
118,155.667,0,9.40896
119,97.9611,0,5.3825
120,165.078,0,9.95433
121,94.6368,0,5.79133
122,155.115,0,9.49963
123,97.8149,0,5.79488
124,155.483,0,9.596
125,97.8149,0,8.14083
0,112.896,0,6.91813
1,129.903,0,7.03017
2,129.903,0,8.5
3,109.5,0,6.41917
4,141.241,0,8.9375
5,103.206,0,5.55258
6,157.538,0,9.50187
7,97.5238,0,5.55837
8,158.683,0,9.59817
9,95.8129,0,5.17163
10,166.335,0,10.6737
11,87.1489,0,5.56642
12,129.903,0,7.35346
13,121.139,0,5.47025
14,158.875,0,9.277
15,98.2549,0,5.8585
16,151.704,0,14.7758
17,64.3772,0,33.6666
18,29.0561,0,5.78904
19,147.937,0,7.95717
20,113.877,0,10.3516
21,88.2046,0,7.49275
22,117.977,0,7.41929
23,122.497,0,6.92075
24,124.949,0,7.79546
25,113.482,0,5.40567
26,139.29,0,8.60267
27,106.736,0,6.39025
28,134.158,0,8.54796
29,106.045,0,7.26142
30,121.251,0,7.41888
31,119.7,0,8.67217
32,101.37,0,22.1879
33,42.4319,0,8.71396
34,99.7504,0,11.4151
35,81.4618,0,9.94242
36,93.3561,0,10.2081
37,90.833,0,9.97375
38,92.2393,0,10.6175
39,87.1489,0,7.78888
40,116.405,0,7.32696
41,123.887,0,5.58171
42,157.918,0,9.51442
43,97.4513,0,6.7215
44,131.335,0,8.29904
45,109.776,0,5.56367
46,155.115,0,9.47812
47,98.4763,0,5.1955
48,166.546,0,9.93675
49,92.2393,0,5.2275
50,163.228,0,9.76242
51,96.2349,0,12.9269
52,72.5357,0,6.773
53,131.335,0,10.4758
54,83.9129,0,5.70975
55,155.667,0,8.87258
56,96.4474,0,5.49983
57,159.261,0,9.26942
58,95.9531,0,5.78717
59,153.121,0,8.45783
60,98.4763,0,5.55325
61,157.538,0,8.87221
62,97.9611,0,5.96721
63,150.312,0,8.56396
64,99.7504,0,5.78212
65,152.587,0,8.73496
66,99.5232,40.6803,6.47842
67,136.533,42.8571,8.06162
68,105.026,66.6667,6.09967
69,144.991,25,7.92
70,21.0287,47.0588,10.4524
71,82.2284,0,9.66208
72,95.0486,0,21.5406
73,43.7782,0,7.41687
74,121.475,0,7.60063
75,119.482,0,6.52417
76,135.826,0,8.331
77,106.91,0,7.18125
78,124.004,0,7.73675
79,118.189,0,8.527
80,106.823,0,6.45696
81,137.681,0,6.98492
82,127.626,0,8.26575
83,111.361,0,5.75029
84,137.971,0,8.58237
85,106.649,0,5.494
86,145.96,0,9.13208
87,101.058,0,6.77708
88,129.646,0,8.15904
89,111.551,0,6.00175
90,145.798,0,8.92062
91,103.614,0,5.42025
92,142.936,0,8.92083
93,100.285,0,5.6195
94,138.995,0,10.7931
95,85.612,0,5.9105
96,135.126,0,24.8942
97,32.1176,0,28.2771
98,32.3794,0,10.7923
99,84.6718,0,7.18888
100,89.0435,0,9.55229
101,97.2344,0,10.5084
102,87.1489,0,8.23538
103,110.703,0,22.8424
104,40.8324,0,10.0346
105,91.5947,0,21.6071
106,44.5672,0,8.71358
107,103.778,0,5.99263
108,142.936,0,7.18063
109,120.581,0,7.55312
110,118.617,0,5.31167
111,146.449,0,8.942
112,103.288,0,7.33454
113,120.139,0,7.49508
114,118.832,0,4.95825
115,153.121,0,9.41825
116,98.9223,0,8.56917
117,105.533,0,6.04083
118,142.78,0,6.31025
119,140.034,0,8.93104
120,102.161,0,7.58504
121,114.473,0,7.08233
122,126.274,0,7.5885
123,116.302,0,7.16683
124,123.77,0,11.0845
125,79.4376,0,8.997
0,101.136,0,9.42954
1,91.9158,0,8.36312
2,102.081,0,5.57812
3,150.657,0,6.608
4,127.254,0,8.10537
5,113.091,0,7.3325
6,122.269,0,7.77187
7,116.302,0,6.26
8,140.786,0,8.73738
9,104.357,0,7.918
10,111.932,0,6.80387
11,128.628,0,6.89858
12,123.42,0,7.58329
13,119.591,0,7.45062
14,120.029,0,7.73646
15,114.473,0,6.44717
16,129.39,0,7.77375
17,117.765,0,7.42267
18,121.588,0,7.83408
19,115.482,0,5.84138
20,149.455,0,9.57054
21,95.5335,0,7.40671
22,119.482,0,6.96125
23,126.762,0,6.385
24,138.262,0,8.51163
25,107.789,0,8.12833
26,110.703,0,6.85483
27,126.885,0,6.49592
28,129.008,0,7.86946
29,114.875,0,7.11275
30,124.475,0,7.86325
31,116.199,0,5.5415
32,158.875,0,9.65375
33,97.1623,0,7.08075
34,123.77,0,7.95525
35,114.075,0,5.79913
36,151.528,0,9.17433
37,101.685,0,6.89575
38,129.774,0,8.30313
39,110.052,0,5.81904
40,150.312,0,9.27604
41,99.7504,60.5156,26.3568
42,36.756,69.5652,9.03267
43,21.0186,63.8889,7.21438
44,120.581,42.8571,8.08288
45,112.993,50,7.10308
46,126.031,37.5,8.20379
47,110.703,44.4444,6.93275
48,129.135,33.3333,5.87687
49,148.104,25,9.09746
50,101.764,0,6.88788
51,131.072,0,8.3025
52,109.409,0,5.85146
53,151.879,0,9.34133
54,99.0718,0,6.90763
55,128.25,0,8.30713
56,109.96,0,6.07417
57,143.562,0,8.65179
58,105.533,0,7.16837
59,125.188,0,7.87117
60,116.405,0,5.76533
61,153.121,0,9.47138
62,97.9611,0,6.97237
63,129.518,0,7.99208
64,111.456,0,5.97229
65,148.104,0,9.01125
66,102.24,0,7.212
67,125.548,0,8.13183
68,112.027,0,6.12896
69,143.405,0,8.79817
70,104.108,0,7.95333
71,113.877,0,7.05396
72,126.762,0,5.85687
73,150.657,0,9.19229
74,101.214,0,6.9825
75,128.25,0,8.13879
76,110.89,0,5.79342
77,153.48,0,9.32125
78,99.9024,0,6.93458
79,129.39,0,8.34642
80,109.96,0,5.90125
81,140.334,0,8.681
82,105.874,0,10.615
83,87.9088,0,21.2631
84,45.2284,0,10.2768
85,90.2078,0,4.391
86,193.037,0,5.98313
87,149.968,0,9.36696
88,98.4024,0,7.92217
89,114.875,0,7.15571
90,124.357,0,6.36325
91,140.938,0,8.88333
92,104.44,0,11.2746
93,83.2203,0,6.96996
94,129.008,0,12.5208
95,73.5121,0,7.2835
96,123.653,0,7.66942
97,116.302,0,6.09062
98,145.798,0,9.17875
99,101.214,0,6.87463
100,127.875,0,8.09575
101,110.609,0,6.62175
102,132.53,0,8.19375
103,110.89,0,7.242
104,123.77,0,7.77508
105,117.871,0,6.54087
106,136.533,0,8.66263
107,107.436,0,6.82387
108,131.466,0,8.32875
109,108.683,0,6.66121
110,134.987,0,8.87662
111,103.943,0,7.80375
112,101.764,0,22.3273
113,42.806,0,8.1555
114,106.998,0,5.89625
115,146.123,0,6.58067
116,135.826,0,8.72383
117,106.045,0,6.96438
118,128.754,0,8.08804
119,113.581,0,6.26475
120,143.877,0,9.03662
121,103.288,0,6.17454
122,145.152,0,9.04488
123,101.449,0,5.92483
124,151.879,0,9.41412
125,98.6988,0,6.2865
0,142.161,0,8.71967
1,100.438,0,7.40867
2,119.373,0,7.19938
3,121.701,0,7.08321
4,124.712,0,7.7875
5,115.482,0,7.20388
6,121.814,0,7.51875
7,117.553,0,7.57071
8,116.405,0,6.84137
9,129.262,0,6.03012
10,147.604,0,9.25213
11,100.902,0,6.25537
12,140.184,0,8.75333
13,103.451,0,6.24996
14,142.78,0,8.79304
15,105.026,0,6.84792
16,130.29,0,8.04163
17,111.267,0,5.87617
18,149.626,0,9.25421
19,100.208,0,6.33017
20,140.484,0,8.76188
21,102.56,0,6.10838
22,142.625,0,8.75879
23,105.363,56.9164,6.71079
24,134.295,66.6667,8.39688
25,108.954,66.6667,9.75562
26,95.5335,60,8.2225
27,21.2159,71.7949,8.39617
28,108.056,80,10.0177
29,92.2393,63.6364,21.3914
30,44.8723,55.5556,8.01508
31,113.976,0,7.27883
32,125.91,0,5.99288
33,148.776,0,8.87113
34,100.208,0,5.70075
35,155.115,0,9.53721
36,97.888,0,6.60625
37,135.826,0,8.42113
38,108.414,0,6.13363
39,145.313,0,9.15758
40,101.764,0,6.38375
41,141.546,0,8.81471
42,104.69,0,6.20175
43,145.313,0,9.15325
44,101.843,0,6.21079
45,145.96,0,9.42604
46,98.6988,0,6.49642
47,135.685,0,8.20779
48,111.267,0,7.45412
49,122.155,0,7.70725
50,117.238,0,6.62925
51,135.405,0,8.56188
52,106.131,0,7.22813
53,123.887,0,13.3448
54,68.66,0,10.6976
55,85.668,0,11.285
56,74.5999,0,31.3739
57,29.5874,0,25.3205
58,30.0073,0,6.70529
59,110.609,0,7.48412
60,108.056,0,6.59062
61,132.129,0,7.78267
62,110.796,0,6.98471
63,129.903,0,8.29742
64,109.318,0,6.91154
65,130.941,0,8.14363
66,112.605,0,5.8285
67,153.84,0,9.22725
68,98.2549,0,6.85938
69,132.396,0,8.368
70,107.878,0,6.21133
71,143.877,0,8.89225
72,103.943,0,7.06271
73,128.502,0,8.15333
74,112.412,0,5.89375
75,149.968,0,9.27275
76,100.438,0,6.01829
77,147.937,0,9.11037
78,101.136,0,5.79988
79,154.202,0,13.3897
80,71.0417,0,11.6439
81,78.112,0,6.31663
82,142.936,0,9.04325
83,103.044,0,6.66433
84,135.826,0,8.46925
85,107.612,0,6.24325
86,144.035,0,9.03233
87,102.721,0,6.50308
88,139.438,0,8.70771
89,106.217,0,6.54154
